,Hour,TARGET,DHI,DNI,WS,RH,T,Target1,Target2
421,18,0.0,0,0,1.8,85.87,-2,0.0,0.0
422,19,0.0,0,0,2.1,84.91,-2,0.0,0.0
423,19,0.0,0,0,2.4,84.89,-2,0.0,0.0
424,20,0.0,0,0,2.8,83.25,-2,0.0,0.0
425,20,0.0,0,0,3.0,83.23,-2,0.0,0.0
426,21,0.0,0,0,3.2,81.18,-2,0.0,0.0
427,21,0.0,0,0,3.3,81.15,-2,0.0,0.0
428,22,0.0,0,0,3.5,79.4,-2,0.0,0.0
429,22,0.0,0,0,3.5,79.37,-2,0.0,0.0
430,23,0.0,0,0,3.6,78.04,-2,0.0,0.0
431,23,0.0,0,0,3.7,78.03,-2,0.0,0.0
432,0,0.0,0,0,3.8,77.35,-2,0.0,0.0
433,0,0.0,0,0,3.8,71.78,-2,0.0,0.0
434,1,0.0,0,0,3.9,72.77,-2,0.0,0.0
435,1,0.0,0,0,3.8,67.56,-1,0.0,0.0
436,2,0.0,0,0,3.8,70.45,-1,0.0,0.0
437,2,0.0,0,0,3.6,70.43,0,0.0,0.0
438,3,0.0,0,0,3.5,74.45,0,0.0,0.0
439,3,0.0,0,0,3.4,69.17,0,0.0,0.0
440,4,0.0,0,0,3.3,72.06,0,0.0,0.0
441,4,0.0,0,0,3.2,72.06,0,0.0,0.0
442,5,0.0,0,0,3.2,73.64,0,0.0,0.0
443,5,0.0,0,0,3.2,73.64,0,0.0,0.0
444,6,0.0,0,0,3.2,74.25,0,0.0,0.0
445,6,0.0,0,0,3.1,74.26,0,0.0,0.0
446,7,0.0,0,0,3.0,74.36,0,0.0,0.0
447,7,0.0,0,0,3.0,69.16,1,0.0,0.0
448,8,4.879982367,36,171,3.1,72.41,2,0.469234231,1.220062631
449,8,10.32292617,61,279,3.2,67.39,3,1.126149777,2.627798327
450,9,16.32881285,88,347,3.4,69.5,4,5.818376569,5.161689988
451,9,25.14984913,81,601,3.6,64.73,5,6.569134836,3.566219345
452,10,30.87357644,88,657,3.8,58.35,7,14.0765628,14.92181252
453,10,37.06705986,78,770,3.7,58.33,7,11.82431275,23.08657787
454,11,38.943445,107,693,3.6,54.31,8,37.06828204,32.94024299
455,11,41.75863379,107,725,3.3,54.29,8,40.16512586,27.8725133
456,12,43.16575376,105,745,3.1,49.85,9,40.63434462,22.33530391
457,12,49.35910104,84,936,2.8,49.84,9,32.18840694,27.21528628
458,13,47.57616773,82,927,2.5,50.31,9,8.727468936000001,22.71043758
459,13,44.19846408,79,910,2.1,53.89,8,8.821409637,14.35825186
460,14,39.69416201,72,894,1.7,57.56,8,8.446030504,28.2472798
461,14,33.87684982,66,856,1.2,61.69,6,9.759964734,15.01533036
462,15,26.93286082,59,800,0.8,69.67,5,16.32917177,7.320053998
463,15,19.33181291,50,718,0.6,80.26,4,6.28773869,11.82483257
464,16,11.26137401,38,582,0.5,74.1,3,5.443176895,0.750791271
465,16,3.941567537,21,351,0.4,79.65,1,1.87695755,4.1293973710000005
466,17,0.0,0,0,0.3,75.37,0,0.0,0.0
467,17,0.0,0,0,0.6,81.06,0,0.0,0.0
468,18,0.0,0,0,1.0,84.38,0,0.0,0.0
469,18,0.0,0,0,1.2,84.37,0,0.0,0.0
470,19,0.0,0,0,1.4,81.49,-1,0.0,0.0
471,19,0.0,0,0,1.5,81.48,-1,0.0,0.0
472,20,0.0,0,0,1.7,78.5,-1,0.0,0.0
473,20,0.0,0,0,1.8,78.48,-1,0.0,0.0
474,21,0.0,0,0,1.9,75.62,-1,0.0,0.0
475,21,0.0,0,0,2.0,75.6,-1,0.0,0.0
476,22,0.0,0,0,2.1,73.52,-1,0.0,0.0
477,22,0.0,0,0,2.2,73.5,-1,0.0,0.0
478,23,0.0,0,0,2.3,77.92,-1,0.0,0.0
479,23,0.0,0,0,2.3,77.91,-1,0.0,0.0
480,0,0.0,0,0,2.4,77.31,-1,0.0,0.0
481,0,0.0,0,0,2.3,77.31,-1,0.0,0.0
482,1,0.0,0,0,2.2,76.93,-1,0.0,0.0
483,1,0.0,0,0,2.1,76.92,-1,0.0,0.0
484,2,0.0,0,0,2.0,76.84,-1,0.0,0.0
485,2,0.0,0,0,1.9,76.83,-1,0.0,0.0
486,3,0.0,0,0,1.9,76.97,-1,0.0,0.0
487,3,0.0,0,0,1.8,76.96,-1,0.0,0.0
488,4,0.0,0,0,1.8,77.16,-1,0.0,0.0
489,4,0.0,0,0,1.7,77.16,-1,0.0,0.0
490,5,0.0,0,0,1.7,77.87,-1,0.0,0.0
491,5,0.0,0,0,1.7,72.31,0,0.0,0.0
492,6,0.0,0,0,1.7,74.56,0,0.0,0.0
493,6,0.0,0,0,1.6,69.29,0,0.0,0.0
494,7,0.0,0,0,1.6,72.59,0,0.0,0.0
495,7,0.0,0,0,1.5,67.52,0,0.0,0.0
496,8,0.469234231,5,0,1.5,75.6,1,1.220062631,5.161746714
497,8,1.126149777,12,0,1.6,75.63,2,2.627798327,10.98032234
498,9,5.818376569,62,0,1.8,77.28,3,5.161689988,3.753956355
499,9,6.569134836,70,0,1.5,77.29,3,3.566219345,29.65592929
500,10,14.0765628,141,22,1.3,75.37,4,14.92181252,35.94373708
501,10,11.82431275,126,0,1.7,75.36,4,23.08657787,34.16062741
502,11,37.06828204,138,576,2.1,74.64,4,32.94024299,38.10223827
503,11,40.16512586,132,630,2.2,80.12,4,27.8725133,40.72997884
504,12,40.63434462,142,608,2.4,81.45,4,22.33530391,39.60380431
505,12,32.18840694,218,264,2.3,81.46,4,27.21528628,35.4744977
506,13,8.727468936000001,93,0,2.3,80.33,4,22.71043758,18.11264036
507,13,8.821409637,94,0,2.2,80.36,3,14.35825186,14.54642101
508,14,8.446030504,90,0,2.2,78.78,3,28.2472798,13.701940700000002
509,14,9.759964734,104,0,1.9,84.67,2,15.01533036,10.51107779
510,15,16.32917177,120,188,1.7,92.15,2,7.320053998,9.760286523
511,15,6.28773869,67,0,1.4,92.18,1,11.82483257,8.446401799
512,16,5.443176895,53,37,1.1,93.27,0,0.750791271,6.569495817999999
513,16,1.87695755,20,0,0.9,93.31,0,4.1293973710000005,2.440098447
514,17,0.0,0,0,0.8,96.3,0,0.0,0.0
515,17,0.0,0,0,0.7,96.35,0,0.0,0.0
516,18,0.0,0,0,0.6,93.45,0,0.0,0.0
517,18,0.0,0,0,0.6,93.49,0,0.0,0.0
518,19,0.0,0,0,0.6,97.76,-1,0.0,0.0
519,19,0.0,0,0,0.6,97.78,-1,0.0,0.0
520,20,0.0,0,0,0.7,95.36,-1,0.0,0.0
521,20,0.0,0,0,0.7,95.38,-1,0.0,0.0
522,21,0.0,0,0,0.7,99.12,-2,0.0,0.0
523,21,0.0,0,0,0.7,99.13,-2,0.0,0.0
524,22,0.0,0,0,0.8,94.89,-3,0.0,0.0
525,22,0.0,0,0,0.8,94.89,-3,0.0,0.0
526,23,0.0,0,0,0.9,97.69,-3,0.0,0.0
527,23,0.0,0,0,0.9,97.69,-3,0.0,0.0
528,0,0.0,0,0,1.0,93.54,-4,0.0,0.0
529,0,0.0,0,0,0.9,93.55,-4,0.0,0.0
530,1,0.0,0,0,0.9,97.65,-4,0.0,0.0
531,1,0.0,0,0,0.8,97.65,-4,0.0,0.0
532,2,0.0,0,0,0.8,94.87,-4,0.0,0.0
533,2,0.0,0,0,0.7,94.85,-4,0.0,0.0
534,3,0.0,0,0,0.7,92.02,-4,0.0,0.0
535,3,0.0,0,0,0.7,92.02,-4,0.0,0.0
536,4,0.0,0,0,0.7,89.57,-4,0.0,0.0
537,4,0.0,0,0,0.6,89.59,-4,0.0,0.0
538,5,0.0,0,0,0.6,87.47,-4,0.0,0.0
539,5,0.0,0,0,0.5,87.48,-4,0.0,0.0
540,6,0.0,0,0,0.5,85.53,-4,0.0,0.0
541,6,0.0,0,0,0.4,85.54,-4,0.0,0.0
542,7,0.0,0,0,0.4,84.33,-4,0.0,0.0
543,7,0.0,0,0,0.4,78.19,-3,0.0,0.0
544,8,1.220062631,13,0,0.5,80.43,-3,5.161746714,7.789801852999999
545,8,2.627798327,28,0,0.3,74.61,-2,10.98032234,15.8608142
546,9,5.161689988,55,0,0.2,76.44,-1,3.753956355,24.02532067
547,9,3.566219345,38,0,0.5,70.98,0,29.65592929,31.62673472
548,10,14.92181252,147,31,0.9,70.48,0,35.94373708,38.19566637
549,10,23.08657787,189,136,1.2,65.49,0,34.16062741,43.63830386
550,11,32.94024299,186,369,1.5,68.22,1,38.10223827,47.57930517
551,11,27.8725133,222,160,1.7,68.17,1,40.72997884,50.30080389
552,12,22.33530391,211,56,2.0,69.47,2,39.60380431,51.52078607
553,12,27.21528628,226,134,2.1,69.43,2,35.4744977,51.23925172
554,13,22.71043758,208,72,2.2,64.86,3,18.11264036,49.4556573
555,13,14.35825186,150,8,2.1,64.84,3,14.54642101,46.2654782
556,14,28.2472798,162,349,2.0,64.4,3,13.701940700000002,41.66708382
557,14,15.01533036,143,46,1.8,69.22,2,10.51107779,29.18604839
558,15,7.320053998,78,0,1.7,69.06,1,9.760286523,23.17991624
559,15,11.82483257,89,169,1.4,74.28,0,8.446401799,21.39731607
560,16,0.750791271,8,0,1.1,81.95,-1,6.569495817999999,13.32654506
561,16,4.1293973710000005,26,267,1.1,81.97,-2,2.440098447,5.349387806
562,17,0.0,0,0,1.1,82.45,-3,0.0,0.0
563,17,0.0,0,0,1.0,82.46,-3,0.0,0.0
564,18,0.0,0,0,1.0,85.33,-4,0.0,0.0
565,18,0.0,0,0,1.0,85.33,-4,0.0,0.0
566,19,0.0,0,0,1.0,89.23,-4,0.0,0.0
567,19,0.0,0,0,1.1,89.22,-4,0.0,0.0
568,20,0.0,0,0,1.2,86.95,-4,0.0,0.0
569,20,0.0,0,0,1.2,86.93,-4,0.0,0.0
570,21,0.0,0,0,1.2,85.86,-4,0.0,0.0
571,21,0.0,0,0,1.2,85.83,-4,0.0,0.0
572,22,0.0,0,0,1.2,85.27,-4,0.0,0.0
573,22,0.0,0,0,1.2,85.22,-4,0.0,0.0
574,23,0.0,0,0,1.2,84.71,-4,0.0,0.0
575,23,0.0,0,0,1.1,84.67,-4,0.0,0.0
576,0,0.0,0,0,1.0,84.12,-4,0.0,0.0
577,0,0.0,0,0,0.9,84.1,-4,0.0,0.0
578,1,0.0,0,0,0.9,84.35,-4,0.0,0.0
579,1,0.0,0,0,0.8,78.16,-4,0.0,0.0
580,2,0.0,0,0,0.8,78.57,-4,0.0,0.0
581,2,0.0,0,0,0.8,78.55,-3,0.0,0.0
582,3,0.0,0,0,0.8,79.47,-3,0.0,0.0
583,3,0.0,0,0,0.8,79.46,-3,0.0,0.0
584,4,0.0,0,0,0.8,80.66,-3,0.0,0.0
585,4,0.0,0,0,0.8,80.66,-3,0.0,0.0
586,5,0.0,0,0,0.8,80.74,-3,0.0,0.0
587,5,0.0,0,0,0.8,80.75,-3,0.0,0.0
588,6,0.0,0,0,0.8,80.73,-3,0.0,0.0
589,6,0.0,0,0,0.8,80.74,-3,0.0,0.0
590,7,0.0,0,0,0.8,82.37,-3,0.0,0.0
591,7,0.0,0,0,1.1,76.41,-2,0.0,0.0
592,8,5.161746714,37,187,1.4,80.66,-2,7.789801852999999,8.164855072
593,8,10.98032234,61,312,1.9,74.87,-1,15.8608142,16.42337856
594,9,3.753956355,40,0,2.4,78.49,-1,24.02532067,24.58787368
595,9,29.65592929,73,768,2.6,72.91,0,31.62673472,32.09526864
596,10,35.94373708,84,806,2.9,76.95,0,38.19566637,38.75746958
597,10,34.16062741,128,566,3.2,76.94,0,43.63830386,44.19992141
598,11,38.10223827,128,617,3.5,79.71,0,47.57930517,48.42231165
599,11,40.72997884,132,639,3.7,79.7,0,50.30080389,51.2369992
600,12,39.60380431,167,528,3.9,80.68,0,51.52078607,52.45635121
601,12,35.4744977,206,357,4.0,80.69,0,51.23925172,52.26867196
602,13,18.11264036,182,24,4.1,79.85,0,49.4556573,50.57955868
603,13,14.54642101,151,8,4.1,79.88,0,46.2654782,47.38953223
604,14,13.701940700000002,142,9,4.1,78.74,-1,41.66708382,42.79133999
605,14,10.51107779,112,0,4.0,78.77,-1,29.18604839,36.97362556
606,15,9.760286523,103,2,3.9,83.58,-1,23.17991624,30.02934056
607,15,8.446401799,85,21,3.7,83.61,-1,21.39731607,22.24096922
608,16,6.569495817999999,57,87,3.6,88.54,-2,13.32654506,13.88918058
609,16,2.440098447,24,22,3.3,88.58,-2,5.349387806,5.81850446
610,17,0.0,0,0,3.0,92.9,-3,0.0,0.0
611,17,0.0,0,0,2.9,92.92,-3,0.0,0.0
612,18,0.0,0,0,2.8,89.42,-4,0.0,0.0
613,18,0.0,0,0,2.7,89.43,-4,0.0,0.0
614,19,0.0,0,0,2.6,92.07,-4,0.0,0.0
615,19,0.0,0,0,2.2,92.07,-4,0.0,0.0
616,20,0.0,0,0,1.8,95.03,-5,0.0,0.0
617,20,0.0,0,0,1.5,95.03,-5,0.0,0.0
618,21,0.0,0,0,1.3,100.0,-6,0.0,0.0
619,21,0.0,0,0,1.2,100.0,-6,0.0,0.0
620,22,0.0,0,0,1.2,98.43,-6,0.0,0.0
621,22,0.0,0,0,1.1,98.42,-6,0.0,0.0
622,23,0.0,0,0,1.0,96.3,-6,0.0,0.0
623,23,0.0,0,0,0.9,96.28,-6,0.0,0.0
624,0,0.0,0,0,0.8,94.33,-6,0.0,0.0
625,0,0.0,0,0,0.7,94.32,-6,0.0,0.0
626,1,0.0,0,0,0.6,90.97,-7,0.0,0.0
627,1,0.0,0,0,0.6,90.94,-7,0.0,0.0
628,2,0.0,0,0,0.7,94.34,-7,0.0,0.0
629,2,0.0,0,0,0.8,94.3,-7,0.0,0.0
630,3,0.0,0,0,1.0,97.05,-8,0.0,0.0
631,3,0.0,0,0,1.1,97.03,-8,0.0,0.0
632,4,0.0,0,0,1.2,92.13,-8,0.0,0.0
633,4,0.0,0,0,1.2,92.11,-8,0.0,0.0
634,5,0.0,0,0,1.3,88.3,-9,0.0,0.0
635,5,0.0,0,0,1.3,88.29,-8,0.0,0.0
636,6,0.0,0,0,1.4,85.62,-8,0.0,0.0
637,6,0.0,0,0,1.4,85.61,-8,0.0,0.0
638,7,0.0,0,0,1.4,83.91,-8,0.0,0.0
639,7,0.0,0,0,1.6,71.75,-6,0.0,0.0
640,8,7.789801852999999,28,541,1.9,71.59,-5,8.164855072,1.970783769
641,8,15.8608142,42,707,2.2,61.47,-3,16.42337856,3.941567537
642,9,24.02532067,51,809,2.5,61.03,-1,24.58787368,5.3492114410000005
643,9,31.62673472,59,872,2.2,52.66,0,32.09526864,10.41677095
644,10,38.19566637,64,917,1.9,54.76,1,38.75746958,17.26725037
645,10,43.63830386,69,945,2.0,54.74,2,44.19992141,9.947437712000001
646,11,47.57930517,76,954,2.1,51.85,3,48.42231165,10.88575559
647,11,50.30080389,78,964,2.4,51.83,3,51.2369992,12.57492456
648,12,51.52078607,78,971,2.7,47.42,3,52.45635121,37.72477369
649,12,51.23925172,78,969,2.9,47.42,3,52.26867196,44.48144958
650,13,49.4556573,76,963,3.1,45.97,4,50.57955868,35.66023384
651,13,46.2654782,73,949,3.1,49.39,3,47.38953223,29.84198516
652,14,41.66708382,71,922,3.1,48.5,3,42.79133999,9.478114782999999
653,14,29.18604839,96,602,2.5,52.14,2,36.97362556,29.93582788
654,15,23.17991624,83,553,1.9,59.16,2,30.02934056,24.77447825
655,15,21.39731607,48,784,1.4,63.65,0,22.24096922,15.85959409
656,16,13.32654506,36,687,0.9,64.87,-1,13.88918058,7.601427452999999
657,16,5.349387806,22,485,1.0,69.88,-1,5.81850446,3.190757702
658,17,0.0,0,0,1.1,67.48,-2,0.0,0.0
659,17,0.0,0,0,1.3,67.5,-2,0.0,0.0
660,18,0.0,0,0,1.5,70.41,-3,0.0,0.0
661,18,0.0,0,0,1.8,70.42,-3,0.0,0.0
662,19,0.0,0,0,2.2,66.58,-4,0.0,0.0
663,19,0.0,0,0,2.2,66.58,-4,0.0,0.0
664,20,0.0,0,0,2.2,64.66,-4,0.0,0.0
665,20,0.0,0,0,2.1,64.66,-4,0.0,0.0
666,21,0.0,0,0,2.0,57.51,-5,0.0,0.0
667,21,0.0,0,0,2.0,57.51,-5,0.0,0.0
668,22,0.0,0,0,2.0,56.64,-5,0.0,0.0
669,22,0.0,0,0,2.0,56.64,-5,0.0,0.0
670,23,0.0,0,0,2.1,53.71,-5,0.0,0.0
671,23,0.0,0,0,2.1,53.72,-5,0.0,0.0
672,0,0.0,0,0,2.1,52.65,-5,0.0,0.0
673,0,0.0,0,0,2.1,52.67,-5,0.0,0.0
674,1,0.0,0,0,2.1,52.07,-5,0.0,0.0
675,1,0.0,0,0,2.1,52.07,-5,0.0,0.0
676,2,0.0,0,0,2.2,51.55,-5,0.0,0.0
677,2,0.0,0,0,2.3,51.54,-5,0.0,0.0
678,3,0.0,0,0,2.4,51.27,-5,0.0,0.0
679,3,0.0,0,0,2.4,51.27,-5,0.0,0.0
680,4,0.0,0,0,2.4,51.85,-5,0.0,0.0
681,4,0.0,0,0,2.3,51.87,-5,0.0,0.0
682,5,0.0,0,0,2.3,52.54,-5,0.0,0.0
683,5,0.0,0,0,2.2,52.57,-5,0.0,0.0
684,6,0.0,0,0,2.2,52.26,-5,0.0,0.0
685,6,0.0,0,0,2.1,52.28,-5,0.0,0.0
686,7,0.0,0,0,2.0,52.54,-5,0.0,0.0
687,7,0.0,0,0,1.9,45.12,-3,0.0,1.50156604
688,8,8.164855072,25,614,1.8,48.81,-1,1.970783769,8.727852608
689,8,16.42337856,35,769,2.5,42.13,0,3.941567537,17.17416158
690,9,24.58787368,43,860,3.2,43.68,1,5.3492114410000005,25.4324953
691,9,32.09526864,49,917,3.1,40.64,2,10.41677095,33.03372679
692,10,38.75746958,53,957,3.1,41.9,4,17.26725037,39.60249858
693,10,44.19992141,57,983,2.5,39.01,5,9.947437712000001,44.95165124
694,11,48.42231165,63,996,2.0,33.05,6,10.88575559,49.0802823
695,11,51.2369992,65,1008,1.9,33.02,7,12.57492456,51.70790735
696,12,52.45635121,65,1014,1.8,31.82,8,37.72477369,52.92729443
697,12,52.26867196,64,1014,1.7,31.8,8,44.48144958,52.64576627
698,13,50.57955868,63,1009,1.6,33.84,8,35.66023384,50.9565973
699,13,47.38953223,61,997,1.3,33.83,7,29.84198516,34.53450074
700,14,42.79133999,57,978,1.1,41.25,7,9.478114782999999,31.15612566
701,14,36.97362556,53,949,0.7,44.2,6,29.93582788,24.86886759
702,15,30.02934056,48,906,0.4,52.27,6,24.77447825,19.7076211
703,15,22.24096922,41,840,0.6,60.2,4,15.85959409,16.98627915
704,16,13.88918058,33,735,0.9,53.11,2,7.601427452999999,5.25548114
705,16,5.81850446,21,547,1.1,57.08,1,3.190757702,2.25234906
706,17,0.0,0,0,1.4,56.91,0,0.0,0.0
707,17,0.0,0,0,1.6,56.91,0,0.0,0.0
708,18,0.0,0,0,1.8,61.4,-1,0.0,0.0
709,18,0.0,0,0,2.0,61.39,-1,0.0,0.0
710,19,0.0,0,0,2.2,63.88,-1,0.0,0.0
711,19,0.0,0,0,2.5,63.86,-1,0.0,0.0
712,20,0.0,0,0,2.8,58.72,-1,0.0,0.0
713,20,0.0,0,0,3.0,54.52,-1,0.0,0.0
714,21,0.0,0,0,3.3,50.75,-1,0.0,0.0
715,21,0.0,0,0,3.4,50.75,0,0.0,0.0
716,22,0.0,0,0,3.6,48.34,0,0.0,0.0
717,22,0.0,0,0,3.8,48.33,0,0.0,0.0
718,23,0.0,0,0,4.0,48.09,0,0.0,0.0
719,23,0.0,0,0,4.1,48.08,0,0.0,0.0
720,0,0.0,0,0,4.3,49.13,0,0.0,0.0
721,0,0.0,0,0,4.4,49.13,0,0.0,0.0
722,1,0.0,0,0,4.6,50.0,0,0.0,0.0
723,1,0.0,0,0,4.6,49.99,0,0.0,0.0
724,2,0.0,0,0,4.8,50.02,0,0.0,0.0
725,2,0.0,0,0,4.8,50.0,0,0.0,0.0
726,3,0.0,0,0,4.9,49.02,0,0.0,0.0
727,3,0.0,0,0,4.9,49.0,0,0.0,0.0
728,4,0.0,0,0,5.0,47.28,0,0.0,0.0
729,4,0.0,0,0,5.0,47.27,0,0.0,0.0
730,5,0.0,0,0,5.0,45.51,-1,0.0,0.0
731,5,0.0,0,0,5.0,45.5,-1,0.0,0.0
732,6,0.0,0,0,5.0,44.7,-1,0.0,0.0
733,6,0.0,0,0,5.0,44.69,0,0.0,0.0
734,7,0.0,0,0,5.1,45.91,0,0.0,0.0
735,7,0.0,0,0,5.1,42.66,0,1.50156604,0.844630898
736,8,1.970783769,21,0,5.3,43.38,1,8.727852608,5.067785385
737,8,3.941567537,42,0,5.1,43.39,1,17.17416158,10.13545938
738,9,5.3492114410000005,57,0,4.9,49.2,2,25.4324953,16.70437144
739,9,10.41677095,110,1,4.6,45.77,3,33.03372679,17.92415663
740,10,17.26725037,161,62,4.3,48.48,4,39.60249858,37.16130894
741,10,9.947437712000001,106,0,3.9,48.44,4,44.95165124,32.09350499
742,11,10.88575559,116,0,3.6,51.33,5,49.0802823,35.09602031
743,11,12.57492456,134,0,3.1,51.29,5,51.70790735,46.54445474
744,12,37.72477369,202,408,2.6,53.59,5,52.92729443,43.44726954
745,12,44.48144958,112,740,2.2,57.47,5,52.64576627,49.92213261
746,13,35.66023384,198,384,1.8,61.66,5,50.9565973,48.1391993
747,13,29.84198516,203,256,1.6,61.64,5,34.53450074,35.7528977
748,14,9.478114782999999,101,0,1.5,60.49,5,31.15612566,34.06415881
749,14,29.93582788,95,617,1.5,60.47,5,24.86886759,26.46335637
750,15,24.77447825,73,627,1.5,58.4,5,19.7076211,28.71587251
751,15,15.85959409,80,377,1.5,62.68,4,16.98627915,18.11184414
752,16,7.601427452999999,61,121,1.6,57.71,3,5.25548114,11.63675314
753,16,3.190757702,28,71,1.6,62.02,2,2.25234906,5.067673997
754,17,0.0,0,0,1.7,58.61,2,0.0,0.0
755,17,0.0,0,0,1.8,58.6,1,0.0,0.0
756,18,0.0,0,0,1.9,58.8,1,0.0,0.0
757,18,0.0,0,0,2.2,58.78,1,0.0,0.0
758,19,0.0,0,0,2.6,57.15,1,0.0,0.0
759,19,0.0,0,0,3.0,57.14,0,0.0,0.0
760,20,0.0,0,0,3.5,55.3,0,0.0,0.0
761,20,0.0,0,0,3.7,55.3,0,0.0,0.0
762,21,0.0,0,0,3.9,57.9,0,0.0,0.0
763,21,0.0,0,0,3.9,57.9,0,0.0,0.0
764,22,0.0,0,0,4.0,57.69,0,0.0,0.0
765,22,0.0,0,0,3.9,57.7,0,0.0,0.0
766,23,0.0,0,0,3.9,58.09,0,0.0,0.0
767,23,0.0,0,0,3.7,58.11,0,0.0,0.0
768,0,0.0,0,0,3.6,62.93,0,0.0,0.0
769,0,0.0,0,0,3.2,62.95,0,0.0,0.0
770,1,0.0,0,0,2.9,64.15,-1,0.0,0.0
771,1,0.0,0,0,2.7,64.18,-1,0.0,0.0
772,2,0.0,0,0,2.5,68.74,-1,0.0,0.0
773,2,0.0,0,0,2.7,68.76,-1,0.0,0.0
774,3,0.0,0,0,2.9,67.89,-1,0.0,0.0
775,3,0.0,0,0,3.2,67.92,-1,0.0,0.0
776,4,0.0,0,0,3.5,66.51,-1,0.0,0.0
777,4,0.0,0,0,3.7,66.53,-1,0.0,0.0
778,5,0.0,0,0,4.0,65.01,-1,0.0,0.0
779,5,0.0,0,0,4.2,65.03,-1,0.0,0.0
780,6,0.0,0,0,4.5,63.37,-2,0.0,0.0
781,6,0.0,0,0,5.1,63.38,-1,0.0,0.0
782,7,0.0,0,0,5.8,61.68,-1,0.0,0.0
783,7,1.50156604,10,318,6.1,57.3,0,0.844630898,0.844621615
784,8,8.727852608,25,652,6.5,57.0,0,5.067785385,4.692239169
785,8,17.17416158,34,805,6.6,53.0,0,10.13545938,9.3843752
786,9,25.4324953,39,896,6.7,47.93,1,16.70437144,24.1175792
787,9,33.03372679,43,951,6.6,47.95,2,17.92415663,31.4369659
788,10,39.60249858,46,988,6.5,40.82,3,37.16130894,37.81778512
789,10,44.95165124,48,1012,6.4,40.82,3,32.09350499,43.16670262
790,11,49.0802823,51,1025,6.3,35.15,4,35.09602031,47.1074925
791,11,51.70790735,52,1034,6.1,35.14,4,46.54445474,49.82884167
792,12,52.92729443,53,1035,6.0,31.6,5,43.44726954,45.04302072
793,12,52.64576627,53,1033,5.8,31.6,5,49.92213261,44.85534147
794,13,50.9565973,55,1021,5.6,31.83,5,48.1391993,20.5508782
795,13,34.53450074,178,421,5.1,31.84,4,35.7528977,9.947109735
796,14,31.15612566,159,417,4.8,34.46,4,34.06415881,33.50111486
797,14,24.86886759,149,317,3.9,39.74,3,26.46335637,19.98827981
798,15,19.7076211,122,288,3.1,50.87,2,28.71587251,28.43434435
799,15,16.98627915,73,452,2.8,50.87,1,18.11184414,15.39037533
800,16,5.25548114,56,0,2.6,55.0,0,11.63675314,9.384478338
801,16,2.25234906,24,0,2.8,59.19,0,5.067673997,4.129215849
802,17,0.0,0,0,3.1,60.16,-1,0.0,0.0
803,17,0.0,0,0,3.6,60.16,-1,0.0,0.0
804,18,0.0,0,0,4.1,60.35,-2,0.0,0.0
805,18,0.0,0,0,4.5,60.34,-2,0.0,0.0
806,19,0.0,0,0,5.0,55.2,-2,0.0,0.0
807,19,0.0,0,0,4.8,55.18,-2,0.0,0.0
808,20,0.0,0,0,4.6,51.21,-2,0.0,0.0
809,20,0.0,0,0,4.3,51.19,-2,0.0,0.0
810,21,0.0,0,0,4.1,48.23,-2,0.0,0.0
811,21,0.0,0,0,3.9,48.21,-2,0.0,0.0
812,22,0.0,0,0,3.7,44.71,-2,0.0,0.0
813,22,0.0,0,0,3.7,44.69,-2,0.0,0.0
814,23,0.0,0,0,3.7,42.42,-2,0.0,0.0
815,23,0.0,0,0,3.8,42.41,-2,0.0,0.0
816,0,0.0,0,0,3.9,43.62,-2,0.0,0.0
817,0,0.0,0,0,4.1,43.61,-2,0.0,0.0
818,1,0.0,0,0,4.3,46.78,-2,0.0,0.0
819,1,0.0,0,0,4.5,43.4,-2,0.0,0.0
820,2,0.0,0,0,4.7,45.76,-2,0.0,0.0
821,2,0.0,0,0,4.8,45.75,-1,0.0,0.0
822,3,0.0,0,0,5.0,47.17,-1,0.0,0.0
823,3,0.0,0,0,5.0,47.17,-1,0.0,0.0
824,4,0.0,0,0,5.1,47.95,-1,0.0,0.0
825,4,0.0,0,0,5.1,47.95,-1,0.0,0.0
826,5,0.0,0,0,5.1,48.81,-1,0.0,0.0
827,5,0.0,0,0,4.9,45.33,-1,0.0,0.0
828,6,0.0,0,0,4.8,47.05,-1,0.0,0.0
829,6,0.0,0,0,4.6,47.07,0,0.0,0.0
830,7,0.0,0,0,4.5,50.35,0,0.0,0.0
831,7,0.844630898,9,0,4.6,46.81,0,0.844621615,1.595466518
832,8,5.067785385,39,138,4.7,49.32,0,4.692239169,8.634194503
833,8,10.13545938,70,202,4.7,45.9,1,9.3843752,16.8928036
834,9,16.70437144,97,308,4.8,48.28,3,24.1175792,25.24507905
835,9,17.92415663,141,154,5.0,44.97,4,31.4369659,32.84675713
836,10,37.16130894,58,884,5.2,48.13,6,37.81778512,39.50952222
837,10,32.09350499,168,404,5.2,44.87,7,43.16670262,45.04648614
838,11,35.09602031,187,404,5.2,45.82,8,47.1074925,49.26959422
839,11,46.54445474,79,859,5.1,45.8,8,49.82884167,51.99115275
840,12,43.44726954,138,655,5.0,45.35,9,45.04302072,53.30442278
841,12,49.92213261,66,941,4.7,45.35,9,44.85534147,39.03985894
842,13,48.1391993,68,924,4.4,48.43,9,20.5508782,32.37680609
843,13,35.7528977,172,458,3.6,51.88,8,9.947109735,16.79840084
